id,name,neighbourhood_group_cleansed,neighbourhood_cleansed,room_type,price_num,availability_365,reviews_per_month,number_of_reviews,ghost_prob
1290782983190686e3,626 10th ave 1bed 1 bath apt,Manhattan,Hell's Kitchen,Entire home/apt,120,311,0.39,2,0.17798863921372698
1005815475598371100,Peaceful Brooklyn Retreat | Tree-lined Streets,Brooklyn,Bedford-Stuyvesant,Private room,65,269,0.17,2,0.17798552421648248
1305059574266469400,Cozy 1 BR~UWS~Central Park,Manhattan,Upper West Side,Entire home/apt,207,273,0.22,2,0.17796515997564233
1166985304842364e3,"Extra large private room , 25 min to  Manhatan",Brooklyn,Bedford-Stuyvesant,Private room,80,210,0.12,2,0.17786537018019097
1071051978115920100,Cozy bedroom & desk in Bushwick!,Brooklyn,Bushwick,Private room,42,210,0.14,2,0.17786029744433426
1208771172890765800,Stunnin' Central Manhattan Apt,Manhattan,Kips Bay,Private room,143,272,0.19,2,0.17781027995881418
749225990646579300,Charming Chelsea Apartment,Manhattan,Chelsea,Entire home/apt,315,56,0.06,2,0.1777558687378398
1139885746712973e3,Central Park Gem: Stylish Studio with Shared Patio,Manhattan,East Harlem,Entire home/apt,119,214,0.27,2,0.17743872449276982
1290532803928703700,Shared Bathroom Tiny Single Chelsea Studio #3405,Manhattan,Chelsea,Entire home/apt,61,317,0.61,2,0.1772411473668297
1186805962669590800,Peaceful Garden Apartment,Brooklyn,Canarsie,Entire home/apt,113,328,0.24,2,0.17723398368753326
760173471824448300,Vintage Designed Apartment! - JMZ Train,Brooklyn,Bushwick,Private room,44,305,0.06,2,0.17708640428550995
1387539411036305e3,Sunny 2BR | Park Views | Skylights | Near 5 Trains,Brooklyn,Bedford-Stuyvesant,Entire home/apt,105,215,0.48,2,0.17708154783565772
25277702,Apartment in Midtown close to Bloomingdales,Manhattan,Midtown,Entire home/apt,275,178,0.06,2,0.17706746404914953
1116643396778760300,Private entrance studio with bathroom,Brooklyn,Brighton Beach,Entire home/apt,69,0,0.21,2,0.17703943946604261
737567109090743300,"3-bedroom apartment, patio, ideal with children",Brooklyn,Williamsburg,Entire home/apt,592,318,0.09,3,0.17695747114561242
1095599916245109800,5min from 145st St / 9min from 175 street St,Manhattan,Harlem,Private room,44,34,0.12,2,0.1768125995914772
1284091919702963700,Authentic Room in Heritage,Manhattan,East Harlem,Private room,68,275,0.7,2,0.17652350386620133
1160246264827816e3,Perfect Studio w Private Deck,Brooklyn,Kensington,Entire home/apt,100,30,0.12,2,0.17652117614272822
1411155037718236700,spare room 4,Bronx,Claremont Village,Private room,35,125,0.63,2,0.17651542847698412
46195854,Beautiful NYC studio,Manhattan,Murray Hill,Entire home/apt,150,365,0.03,2,0.17649337776367693
50214259,"This house is located in Sunnyside, Queens",Queens,Sunnyside,Private room,35,36,0.04,2,0.17646217614257673
18518380,Beautiful One Bed in Charming Gramercy Park,Manhattan,Gramercy,Entire home/apt,389,357,0.03,3,0.17641865428040207
1051303514337719600,FiDi Studio w/ Office by Anyplace - 11650,Manhattan,Financial District,Entire home/apt,258,117,0.1,2,0.176388488816009
1211539828374899700,Gramercy Beautiful luxury 1B (walk up),Manhattan,Gramercy,Entire home/apt,235,270,0.2,2,0.17637833993900096
1147111206126339600,Renovated West Village 2 Bedroom,Manhattan,West Village,Entire home/apt,374,265,0.15,2,0.17636745882292598
1026009299854219400,Beautiful & Cozy UES 1Br,Manhattan,Upper East Side,Entire home/apt,140,120,0.12,2,0.17627946379569212
1255885186796158700,Gorgeous apartment in Bed-Stuy,Brooklyn,Bedford-Stuyvesant,Entire home/apt,123,50,0.23,2,0.17623535598402584
1164426977543444200,Large Queen Bed Apt  Workstation & Fast Wifi.,Manhattan,Chinatown,Entire home/apt,189,80,0.13,2,0.17611713050634914
37551957,Upscale NYC Studio Wyndham Comfort &Prime Location,Manhattan,Midtown,Entire home/apt,345,2,0.03,2,0.17595073429392263
652933534451877200,"Charming UES Studio, Walk to Subway & Central Park",Manhattan,Upper East Side,Entire home/apt,112,101,0.12,2,0.17586016051604506
37793205,Luxurious UWS Studio Kissed by Natural Light,Manhattan,Upper West Side,Entire home/apt,250,107,0.03,2,0.17580274457942835
46677269,Amazing New Room,Brooklyn,Bedford-Stuyvesant,Private room,60,364,0.04,2,0.17578424614338667
1114648940731264e3,Entire Apartment in Brooklyn,Brooklyn,Sheepshead Bay,Entire home/apt,115,224,0.11,2,0.1757801229221678
42646624,2020 New construction in Williamsburg,Brooklyn,Williamsburg,Private room,49,42,0.03,2,0.17570161502431703
1456182444281746200,East NYC Gem,Manhattan,East Harlem,Entire home/apt,107,305,0.79,2,0.1756970226030106
1208128367862084900,Hidden Gem Heart Of Brooklyn,Brooklyn,Crown Heights,Entire home/apt,121,365,0.14,2,0.17565223789035683
686948308860858800,Lovely 1 bedroom in Brooklyn,Brooklyn,Bushwick,Private room,55,154,0.05,2,0.17563619107216777
845309991878712800,"Cozy Queen Bed, Free TV & Wi-Fi, Big Closet",Brooklyn,East New York,Private room,69,365,0.07,2,0.17534702944940503
28859648,Spacious room in a Beautiful house,Brooklyn,Williamsburg,Private room,104,88,0.02,2,0.17530608355392838
1023852772552357200,Luxury Charm in West Village,Manhattan,West Village,Entire home/apt,350,224,0.16,2,0.17513202093765115
1337246407385058600,Perfect Queen bedroom mounted TV,Brooklyn,East Flatbush,Private room,63,269,0.28,2,0.17513108109705952
906602360602163100,Quiet studio on the ocean block,Brooklyn,Sea Gate,Entire home/apt,74,265,0.15,2,0.17507953890119274
886417469102966300,"Charming, sunny 2 BR near the Heights Promenade",Brooklyn,Brooklyn Heights,Entire home/apt,229,336,0.07,2,0.17495190124529064
50975371,President Suite,Queens,Jamaica,Private room,78,365,0.05,2,0.17485858505547758
1100113731225813600,Rialto V by Rove Travel | Union Square 3BR Loft,Manhattan,Greenwich Village,Entire home/apt,764,243,0.16,3,0.1747562301195185
739023711602043500,Charming  apt with backyard in great location.,Brooklyn,Park Slope,Entire home/apt,150,158,0.13,2,0.17474124899046137
975923866742134300,1 BR @HouseonHenrySt,Brooklyn,Carroll Gardens,Entire home/apt,170,269,0.38,2,0.1747094445340162
725374269862818300,1 Private Bedroom,Brooklyn,Canarsie,Private room,72,304,0.07,2,0.17453139287237032
52132742,Simple,Brooklyn,Bay Ridge,Private room,48,226,0.14,2,0.17447733250334538
1292875175964979500,145th Drive Hidden Treasure I,Queens,Springfield Gardens,Entire home/apt,155,356,0.52,2,0.1743872344497606
22727785,My cozy bed and breakfast,Queens,St. Albans,Private room,113,364,0.08,2,0.17434283295329747
45561535,Nice room in sunny 3br apartment,Brooklyn,Bedford-Stuyvesant,Private room,65,247,0.03,2,0.17427271839921596
1503248473696837400,Budget Basement Room | Walk-In Closet,Brooklyn,Bedford-Stuyvesant,Private room,45,75,1.25,2,0.17427043773524917
602823682550416400,Manhattan Private ROOM,Manhattan,Harlem,Private room,64,336,0.05,2,0.17426603639341862
848639150774171400,The Nolita • Vibe 8685,Manhattan,Nolita,Entire home/apt,151,363,0.06,2,0.17421685007930976
1110882202849300400,Private Room near transportation and JFK Airport,Brooklyn,East New York,Private room,51,262,0.14,2,0.174084132275121
1151064702488048100,Private Room in apt with washer in the unit,Manhattan,Harlem,Private room,72,218,0.15,2,0.17388726049498632
1392912634487755500,Modern 1BR in Upscale UES Tower,Manhattan,Midtown,Entire home/apt,350,356,0.63,2,0.17386788084271326
61406,Great room in great location,Manhattan,Harlem,Private room,75,347,0.02,2,0.17380599821067674
1091956529067117e3,Luxury High Ceiling Renovated 1Bed/1bath Midtown,Manhattan,Hell's Kitchen,Entire home/apt,175,267,0.13,2,0.17379259822131976
1158665608757661700,Studio Basic & Ensuite Bath,Manhattan,Midtown,Private room,193,267,0.13,2,0.17372738856739373
1264002589926449e3,Luxury room 45 min -Manhattan,Queens,Ozone Park,Private room,51,92,0.17,2,0.17364556405779494
866900662760031400,Spacious Private Room / Bushwick,Brooklyn,Bushwick,Private room,60,365,0.12,2,0.17358390135815607
1182586492072132900,A Designer's West Village Studio,Manhattan,West Village,Entire home/apt,362,152,0.14,2,0.1735356326901973
1224117475056038100,Female-Private Room 45 min to Lower Manhattan,Brooklyn,East New York,Private room,50,335,0.14,2,0.17349299404431628
746609415323932900,1st floor : Bedroom #1,Brooklyn,Cypress Hills,Private room,44,357,0.06,2,0.17340245734094098
995884756639416800,Luxury Apartment Brooklyn NY,Brooklyn,East Flatbush,Entire home/apt,83,340,0.12,2,0.17333357168468647
129785739743772e4,"Spacious 1-BR in Greenpoint, BK",Brooklyn,Greenpoint,Entire home/apt,245,180,0.22,2,0.17322503022890848
727602214221214200,NYC (Queens) Modern 2 beds/1br patio bbq parking,Queens,Middle Village,Entire home/apt,187,305,0.05,2,0.17322262171990863
673945070295034e3,75-2C  Furnished 1BR W/D Elev WD Central park,Manhattan,Upper East Side,Entire home/apt,283,186,0.08,3,0.17297567603067218
52128548,Family Friendly Villa w Pool,Queens,Fresh Meadows,Entire home/apt,430,363,0.15,3,0.17260087501711008
1378431226553514500,Newly Renovated Studio By Metro,Brooklyn,Bedford-Stuyvesant,Entire home/apt,113,54,0.42,2,0.1723818496657325
1335845679434265300,"Large Suite W Private Bathroom In Flushing, Queens",Queens,Flushing,Private room,72,305,0.32,2,0.1723167027288148
741951889226170200,75-1B Prime Upper East W/D  Elevator,Manhattan,Upper East Side,Entire home/apt,318,315,0.09,3,0.1722850100262271
50637542,Large cozy 1 bedroom in a private house.,Queens,St. Albans,Private room,107,365,0.04,2,0.1722693245150576
16776959,1 Bedroom in Great Brooklyn Neighborhood,Brooklyn,Bay Ridge,Entire home/apt,82,168,0.02,2,0.17224803645821624
1303812144286247e3,Practical One bedroom in Brooklyn,Brooklyn,Crown Heights,Entire home/apt,90,288,0.28,2,0.17224616075193278
25506725,Sunny East Village apartment,Manhattan,East Village,Entire home/apt,225,172,0.03,2,0.17222349296082662
1501468082076635e3,cozy room in fresh meadows,Queens,Flushing,Private room,77,58,2,2,0.1722167195231814
661571589480416800,149BK-101 New construction 2BR Private garden W-D,Brooklyn,Greenpoint,Entire home/apt,395,364,0.12,3,0.17210885058664774
906431737761773600,Quiet Loft ~ 6 Windows ~ Home Theater ~ Near Water,Brooklyn,Williamsburg,Entire home/apt,500,322,0.17,3,0.17206855763744486
53895180,Modern 1br Apt in Prime Lower East,Manhattan,Lower East Side,Entire home/apt,280,336,0.07,3,0.17204263867302252
21689998,Super Cute Family Friendly Cozy Tribeca Loft Suite,Manhattan,Tribeca,Entire home/apt,225,210,0.02,2,0.17187795719997276
8484824,Luxury Greenwich Village 1BR,Manhattan,Greenwich Village,Entire home/apt,345,173,0.07,2,0.17179862704204407
45579937,Charming Two Bedroom Conveniently Located on UES,Manhattan,Upper East Side,Entire home/apt,310,351,0.06,3,0.17156699169386685
8131995,Studio with Million Dollar Views,Manhattan,Kips Bay,Entire home/apt,203,89,0.02,2,0.1714679031171836
659329592070542700,Private Bedroom in Upper Manhattan Apt,Manhattan,Harlem,Private room,64,364,0.15,3,0.17144361885327897
1141969613730032600,Urban Oasis,Staten Island,Mariners Harbor,Entire home/apt,125,302,0.18,3,0.17134969296690528
1294390363264990700,Spacious Kitchenette Suite Near Museums and Subway,Manhattan,Upper West Side,Entire home/apt,523,175,0.13,3,0.17133513748015147
1009234762958456400,Bustling Brooklyn GEM! Extremely Spacious,Brooklyn,Brownsville,Private room,60,90,0.13,2,0.17129266628612386
957121322858248400,2 Bedroom + 2 Bathroom with Hotel Amenities,Manhattan,Hell's Kitchen,Entire home/apt,600,89,0.13,3,0.17128299880930012
45685520,Skyline 1BR with 600sq ft Private Terrace - LES,Manhattan,Lower East Side,Entire home/apt,180,120,0.04,2,0.17127314886978207
1325416622368073700,Master Room Near Columbia,Manhattan,Harlem,Private room,76,353,0.3,2,0.17124463569500628
45418869,A Studio by BAM Atlantic Terminal station,Brooklyn,Fort Greene,Private room,366,173,0.06,3,0.17124296731987543
1107861712292911900,"Astoria, steps away from Manhattan",Queens,Ditmars Steinway,Private room,118,288,2,2,0.17107724060000162
1368237958440706300,Stylish Carroll Gdns 1 bed apt,Brooklyn,Carroll Gardens,Entire home/apt,183,212,0.48,2,0.17094946124558702
1378336991669885200,Bright 2 Bedroom Apt - Prime location Fort Greene,Brooklyn,Fort Greene,Entire home/apt,140,33,0.37,2,0.17094865305214055
1293015118025188e3,Large 3bdrm Harlem Apartment,Manhattan,Harlem,Entire home/apt,110,156,0.39,2,0.17091077335005678
1236537387132575700,Stay The Night In Manhattan-Midtown East | Bar,Manhattan,Midtown,Private room,447,293,1.07,3,0.17079673315706312
1294403149481742e3,Experience True NYC Culture! Steps to Central Park,Manhattan,Upper West Side,Entire home/apt,485,204,0.13,3,0.17079531627936786
1011205237072667900,Private large quiet room.,Queens,Astoria,Private room,72,152,0.09,2,0.1707847487082096
29149377,Luxury on the park. Elivator Doorman Building,Manhattan,East Village,Entire home/apt,201,126,0.02,2,0.17074735377163586
824846750512618600,Modern Studio Apartment in NYC!,Manhattan,Hell's Kitchen,Entire home/apt,116,345,0.08,2,0.1707434577945506
47889158,New Renovated & furnish 1BR~ In Unit Laundry (20),Manhattan,Hell's Kitchen,Entire home/apt,135,302,0.04,2,0.17071720319497738
1039053305366925800,75-1A Prime UES W/D in unit Elevator,Manhattan,Upper East Side,Entire home/apt,289,355,0.15,3,0.170661722965654
1016585125756842500,Nice and comfortable studio in Turtle Bay,Manhattan,Midtown,Entire home/apt,152,305,0.14,2,0.17064161704297146
39866812,Foxy’s Cozy Hide Away!!!!  ***MINUTES FROM JFK***,Brooklyn,East New York,Entire home/apt,100,173,0.03,2,0.17064054216068278
53634996,1 Bedroom Garden Apartment in Bed-Stuy,Brooklyn,Bedford-Stuyvesant,Entire home/apt,103,89,0.04,2,0.1706170051293479
610851098819332e3,Spacious 1 bedroom w/ work space. Gym onsite.,Manhattan,Hell's Kitchen,Entire home/apt,500,120,0.08,3,0.17060645205464892
1084942063521972400,Cozy Private Room | 5 Min to Central Park + Wi-Fi,Manhattan,Harlem,Private room,72,331,0.1,2,0.17058688297179517
945554007778292100,Manhattan loft in artsy apt,Manhattan,East Village,Private room,131,269,0.14,2,0.17058606976042592
1341398588435786e3,West 57Th Street By Hilton - 1 Bedroom,Manhattan,Midtown,Private room,666,88,2.25,3,0.17054153283891585
727195003556962700,New Renovate in 2022 & Everything is New,Manhattan,Inwood,Private room,40,54,0.35,3,0.17044988407292658
57881465125311e4,Beautiful Private Room | Laundry,Manhattan,Hell's Kitchen,Private room,106,363,0.05,2,0.1704459179285215
807826416863866800,Fully Furnished Private Bedroom,Brooklyn,Brighton Beach,Private room,60,364,0.13,2,0.17042431528236335
875563738026069800,428-2E Newly furnished 2BR Prime Midtown sleeps 5,Manhattan,Hell's Kitchen,Entire home/apt,271,337,0.1,3,0.17042301977319554
1004428776661057300,Pet Friendly/near Ocean/Shop etc,Brooklyn,Bath Beach,Entire home/apt,88,95,0.08,2,0.1703563137527393
1288407043479912400,Parkside Haven: Stylish 2BR Apt/Laundry & Elevator,Manhattan,Harlem,Entire home/apt,252,322,0.29,3,0.1702899556106029
957076524269538800,Cozy Apartment,Staten Island,Randall Manor,Entire home/apt,170,209,0.19,3,0.17019350933078942
1033555318888190800,153-1G Newly Renovated 2BR Lower East Side,Manhattan,Lower East Side,Entire home/apt,276,352,0.21,3,0.17018515603245787
842303573357573e3,UBS Crash Pad,Queens,Queens Village,Entire home/apt,142,179,0.07,2,0.17018190851197382
44261171,"Blueground | Sutton Place, gym, pool, nr park",Manhattan,Midtown,Entire home/apt,378,231,0.05,3,0.1701707578024678
1.2673935064540639e+18,Private room with new furniture and mattress,Queens,Glendale,Private room,45,336,0.17,2,0.17015041483473783
45557629,Special opportunity in top New York neighbourhood,Manhattan,Upper East Side,Entire home/apt,156,83,0.04,2,0.17013117469036088
1241285636941190100,Woodlawn Stays - Home Away From Home,Bronx,Woodlawn,Entire home/apt,299,270,0.3,3,0.17004644895842871
9920363,Convenient Ridgewood Brownstone,Queens,Ridgewood,Entire home/apt,511,365,0.03,4,0.1700398939714579
1176170832470740200,Room for Travel Professionals,Brooklyn,East New York,Private room,60,177,0.13,2,0.17001957211391602
11302521,Brooklyn Nest,Brooklyn,Flatbush,Private room,66,180,0.02,2,0.16993576711307473
53605625,Students and Travelers on Budget.,Manhattan,Kips Bay,Private room,111,31,0.05,2,0.16979787716109004
608737695863276700,Astoria Cozy neighborhood: Brand New Bathroom 2022,Queens,Astoria,Private room,42,55,0.07,2,0.16975783518264215
624804271494857200,1-bedroom unit with a spacious En-suite.,Brooklyn,East New York,Entire home/apt,98,270,0.05,2,0.16974053640418074
1090796650803365600,Private Room Steps from Central Park & Subway,Manhattan,Upper West Side,Private room,76,337,0.11,2,0.16971893552183498
1364504149036333e3,Cosy Apartment in Ridgewood,Queens,Ridgewood,Entire home/apt,95,206,0.34,2,0.1696404188334501
1201805249658735e3,The Heritage Row House: 2 Bedroom Apartment.,Brooklyn,Bedford-Stuyvesant,Entire home/apt,105,155,0.19,2,0.16951371697318138
861625396155486300,Spacious red Gramercy on the 2nd floor,Brooklyn,Bedford-Stuyvesant,Private room,172,364,0.1,3,0.16938077216637806
781837617897194800,Minimalist apt at Clinton Hill,Brooklyn,Clinton Hill,Entire home/apt,157,363,0.07,2,0.169358883044263
1434772215499391500,"Townhouse | Garden, Fiber Wi-Fi, W/D, private door",Brooklyn,Greenpoint,Entire home/apt,220,157,0.94,2,0.16928869637464045
669491267862682900,1597-13 I Brand new Studio Prime Upper East W/D,Manhattan,Upper East Side,Entire home/apt,218,341,0.08,3,0.1691977953349893
35569130,Crescent Room_2,Brooklyn,East New York,Private room,61,306,0.03,2,0.16913311587347993
1151677783276124800,Close to Columbus Circle,Manhattan,Hell's Kitchen,Private room,75,238,0.13,2,0.1690919961125225
995686208234684700,bedstuy is fly(1),Brooklyn,Bedford-Stuyvesant,Private room,67,269,0.08,2,0.1690550081026079
920302144753984e3,Chic Room & Kitchenette – West 30th Street,Manhattan,Chelsea,Private room,81,296,1.36,2,0.16899349015785256
53561733,Doorman 24/7  - Corporate Apt ~ Spacious ~ Windows,Manhattan,Midtown,Entire home/apt,225,180,0.05,2,0.16896322111218545
952253512112729100,Sandy’s 2!,Manhattan,Harlem,Entire home/apt,120,269,0.09,2,0.1689380427436124
978416401199367200,Greenpoint Condo,Brooklyn,Greenpoint,Entire home/apt,200,139,0.61,2,0.16891953004710936
671757203904977800,149BK-301 New Construction 1BR Prime BK W/D,Brooklyn,Greenpoint,Entire home/apt,283,306,0.11,3,0.16889955032171136
